Zip_Code,Count,Latitude,Longitude
92366,1,35.23706183411727,-117.03477832906609
92856,1,35.663086332275114,-118.04237150911085
92549,1,34.212352518173645,-117.93689079575688
96118,1,34.346216154746905,-116.52190926751597
55396,1,34.88642081552311,-119.9839086819786
92120,1,33.10035598888863,-116.9020533127008
84043,1,34.610395827915895,-118.2225349477932
46952,1,34.057240034982726,-116.02901334361458
80123,1,34.63748676088957,-119.53504680088434
37355,1,33.59881065909626,-117.05898866525804
98027,1,37.45263640369947,-117.59513555056938
93454,1,35.96796226777025,-116.78837237047387
90221,1,36.395511595722446,-119.67573202758516
30236,1,36.94585619303669,-117.10008106285935
77204,1,35.49221099464528,-117.19257706020238
99208,1,33.43460144043712,-117.19669952791915
74501,1,35.68553270909274,-116.98256166701772
85254,1,35.9342055901044,-116.61766031386819
94019,1,36.72719737092165,-115.97505500159615
97202,1,35.158297731148394,-118.65089639935893
59832,1,33.637901513977816,-115.87475294909969
90262,1,34.41887952899362,-117.50872158868273
91301,1,34.81541148199317,-119.61470860432834
93436,1,36.229586206658006,-119.70724535378011
80127,1,35.85389152334456,-118.3288084065197
81521,1,34.78048362948923,-116.07551511444267
80911,1,37.932576243964895,-116.46159532629542
83714,1,36.028874096784435,-116.05692517663798
80134,1,34.186133958679974,-117.41365471779196
80921,1,33.50891236310202,-117.79900501022254
94553,1,33.76429569592166,-119.26273736646858
38242,1,34.22978864192254,-118.35903623195344
98065,1,33.80340686629778,-117.82990316913062
10901,1,33.93283512025653,-119.55699785160192
95819,1,34.425475843469236,-118.89694023644394
32810,1,33.86686797647378,-117.00887352968131
68516,1,37.48382712313212,-116.32168442880405
93401,1,33.401168728308214,-115.00826244303525
91011,1,35.62255694785127,-115.33443334328221
60585,1,35.051984134948306,-116.78717400232404
79912,1,37.91189308454303,-117.89375973352963
97078,1,33.56019451084026,-116.81911317645884
57103,1,34.98927799522871,-116.07174190959884
98938,1,37.847352166376844,-119.40831904538307
92323,1,37.3275356294699,-117.95047555151856
73013,1,37.0853603547464,-115.80098857182192
91108,1,34.2895141352247,-118.08083524033478
97138,1,33.854437936950326,-117.14063864386407
92427,1,36.343216099622154,-117.061153195689
75077,1,37.64687994563793,-119.0776187343318
95129,1,35.783814465069646,-118.18882279173856
29621,1,35.8580634473495,-118.32744355629033
92612,1,34.39989546830142,-119.86901645733968
85234,1,36.847464665959684,-119.87904118054323
97405,1,33.93521874278762,-115.84151478162113
59911,1,34.618396182021215,-118.63464595013593
93722,1,35.127182193082085,-117.40960616880592
98292,1,35.53805189342228,-118.50637213205613
98502,1,34.212048662075404,-115.2966037744233
85194,1,33.574184123696014,-118.70351620567114
96814,1,36.053100212208165,-117.85171593630533
94110,1,34.44315276620128,-115.63634874757699
77879,1,35.90619110711306,-115.79033216604095
30088,1,33.77181357637101,-119.06949291076862
48442,1,35.405700509274084,-115.98678345102145
98374,1,35.66294716275793,-117.70906556631054
24073,1,33.259117684112134,-117.58515563957323
79423,1,34.6830213909696,-119.33260013792028
62221,1,33.67207338469487,-119.59699243121437
95618,1,33.31687485236384,-116.36030346513117
85395,1,37.94980116194973,-117.5176942382235
89134,1,34.61176922487361,-117.8157464869241
99586,1,37.049372229273175,-116.35245885673801
95206,1,34.27320327381882,-116.17243550504445
97055,1,36.40751361111965,-119.20545916165324
89129,1,36.80113929944843,-116.94887425261179
98077,1,35.978193703039224,-119.32322958861157
75071,1,35.35788094275079,-116.24312456985477
49301,1,35.05920457073634,-116.7152242186643
92659,1,34.744341332714974,-115.21692689458271
93532,1,37.64764572123913,-119.65520991821789
95928,1,37.15309703893865,-119.71472639424373
92264,1,37.82513455333256,-118.589064626534
95969,1,33.62148611742772,-118.69147158132047
95776,1,36.65433737601822,-118.76510600464
76065,1,37.69170228410519,-115.46872709739482
92342,1,33.9061653308283,-118.75226900075246
86504,1,33.33248133683389,-118.64025136935685
79606,1,36.705603246450295,-116.20300868791018
89138,1,35.87236556589956,-117.7513007877473
35553,1,37.20914388379136,-116.1164472152241
68116,1,33.69886188313145,-119.67316921217807
46310,1,36.976336559299455,-117.56214403163308
98801,1,34.00813660023872,-119.8319319990836
76638,1,33.818279714328526,-119.68673398272323
48371,1,33.821328989654965,-115.46781273327795
66205,1,37.072873601156914,-119.30377314441202
98626,1,36.325986103481,-117.33789658862392
98370,1,35.615327123845596,-117.94452198699646
29466,1,34.794152420617515,-118.26328336870579
85251,1,37.38600270406554,-115.50083327156364
90670,1,34.96222553711318,-119.89088301612256
85742,1,37.082997197357884,-116.68105156912205
3304,1,35.195674542851094,-115.18302782893225
73162,1,34.884722147124535,-117.19915908269078
93036,1,35.31339892834803,-115.31588768983454
90066,1,34.50688937082071,-119.73871060356988
37221,1,36.73804690088126,-117.9060334046292
83669,1,35.513601950462395,-118.69921104518974
61704,1,34.16106347573409,-116.34589517509635
81147,1,37.497872866372845,-115.09351454751376
41339,1,34.91945610686606,-118.71734968777876
37069,1,35.71776430556994,-116.72912699262963
93111,1,37.53236055482274,-119.0095118362013
96788,1,36.12118997956996,-117.17334872714196
75063,1,33.58449020354182,-117.68033756655832
10472,1,37.699160618067374,-115.13997335184231
96145,1,36.138540265357086,-116.95736363651767
85629,1,34.67452807328543,-118.2524681395659
94057,1,33.696360363316934,-119.42952107556033
94571,1,36.97012594635148,-119.24376585632533
95127,1,36.10036377964257,-118.87341535024382
97051,1,35.66730545988161,-118.74516669329851
90017,1,37.46946291525479,-115.74691971079432
10035,1,36.942986056122656,-117.19388605858738
85710,1,33.758374398663754,-117.38304544312817
85354,1,34.55861033897774,-119.42615564065392
59061,1,34.24244569907233,-115.69930153325282
90247,1,36.719731462863386,-116.38592848395758
95470,1,33.1676621736789,-119.66165819049999
92254,1,35.84944842435658,-116.46082451385115
6340,1,36.812293428703455,-117.28230891328677
99005,1,37.383828183808745,-119.59137327126611
85704,1,34.710408743579535,-117.70849679235671
77354,1,37.10628652336006,-117.57651856434977
90802,1,33.55315868477604,-119.17112729918362
37885,1,37.23226145867259,-115.27150926499858
97367,1,33.637443311659915,-115.75012314259669
2155,1,34.98643645280184,-116.65488831335446
90008,1,36.986476828897764,-117.68852219499696
99635,1,33.74958713674387,-117.94117229207745
96819,1,34.14625697616321,-116.74513266424523
33713,1,36.61126284196533,-117.27284065296547
92225,1,36.60018268273037,-119.68863447059057
78231,1,36.205738164426485,-117.43748675614835
49548,1,36.4697422223355,-115.9679819138358
19144,1,35.71362221673798,-117.70380061201521
92782,1,34.25899529453476,-119.74021711222866
78130,1,34.7284799675196,-116.06860900307983
92153,1,33.90798858400713,-118.99318108932013
92423,1,37.542252806668145,-118.70689582555981
90003,1,35.9169589738306,-119.17646823283852
90019,1,35.0042570838182,-118.34892467564251
83616,1,35.31002901822066,-116.21624247155682
98372,1,37.736416698059074,-117.4030707024803
97103,1,33.7667570155804,-118.97559362924643
89448,1,35.93114916008398,-115.61084960923979
34952,1,35.52944339442233,-115.60209072524235
92356,1,36.05727117717324,-115.64710787476997
93723,1,33.0905509191042,-118.8060189430923
97218,1,37.360619544720755,-117.74380327909506
25428,1,37.660591412418064,-115.07505171929563
94024,1,35.82566591794605,-116.13993761845005
34787,1,36.48325411938446,-119.8641628938722
59718,1,37.61249690588648,-119.67397704369753
85374,1,36.53619317156699,-117.68034311593834
64060,1,33.76269521457131,-115.4538989706922
98103,1,35.88144180083407,-117.30649101023643
76262,1,36.03357523191428,-117.51093745982855
91208,1,35.12065335651193,-119.47263150021685
93907,1,36.68222117812361,-116.71609947637853
34739,1,37.671835073845074,-115.88948419699888
55436,1,37.62784256453388,-118.0978999624622
97754,1,35.25419685702066,-116.12194074537337
30115,1,33.56619022920378,-115.17761673049594
92358,1,37.92420599481167,-118.98116770436155
99223,1,37.19449043222967,-117.3833518440263
91326,1,33.62331340601634,-118.56431020957712
38134,1,37.60420941308686,-116.03572790483081
83687,1,37.34948181031064,-117.11203317059422
93309,1,35.59419028563036,-116.82708791224849
33637,1,35.956377178724644,-116.01042920192053
75227,1,34.99501351935065,-118.02014763668772
21114,1,33.27380819411016,-115.42454965796479
98258,1,34.6759862082295,-117.3348556637693
99218,1,37.01426724299006,-119.21022588582326
19462,1,33.02316011502302,-116.52050440915599
45177,1,34.66749585845572,-116.03369324780873
23434,1,34.99084346795472,-118.41619161466237
91776,1,35.686978014689615,-115.71410371500623
85224,1,37.599278082063805,-115.46928372617117
94535,1,34.73172997182981,-118.61547756311096
94542,1,34.73476600948114,-115.08239263642389
90241,1,36.68750624054874,-119.29644235975621
90304,1,35.261089704449034,-118.98992165798755
50263,1,34.12302411469991,-119.07887580380986
95722,1,35.26219758066347,-115.53005144996065
76016,1,33.704285101898996,-116.7285372383752
37743,1,33.88193493253112,-119.23947858388864
80219,1,35.491838863697396,-117.79838290815826
93272,1,35.09462724752274,-116.92350987465099
80128,1,37.5742295053405,-119.58267957505308
92701,1,34.81196949558316,-115.5879181579633
60452,1,35.902941751390216,-115.98198232279232
92841,1,36.16132143959765,-117.47396613211681
99517,1,33.06547228294167,-115.16436692370415
92536,1,36.317686860083555,-117.91119510362451
59741,1,33.89017983434876,-115.07944840481751
80831,1,37.805351587347275,-116.66040000598187
94089,1,33.743313638765564,-116.8266436337303
77070,1,35.073120618635116,-119.17022552352107
77064,1,33.42674834039322,-115.59036120847678
53076,1,37.98437125922974,-117.86255156039692
80020,1,35.51097505165621,-119.1888329710876
92178,1,35.97692508660022,-119.9369624001212
49712,1,33.335382386942136,-117.20122158180808
92331,1,36.74980235199589,-117.36300188938662
84057,1,34.04952796547793,-116.40323188815421
37932,1,37.49027144720357,-115.54870973491099
85143,1,34.025698202410034,-119.60296707678485
92655,1,33.95343860331833,-116.34251754829819
98682,1,33.182748339240476,-119.06294027951209
22026,1,35.36033472555,-115.70911473421418
89113,1,35.824205666313084,-115.90468243069172
7070,1,33.32854319714176,-117.29603122507228
34212,1,36.877638083475055,-116.44878600688344
92281,1,35.26644417374014,-118.42824943408125
55449,1,35.6219513466379,-117.64416050533593
99301,1,35.20381373469114,-115.89181551144765
84790,1,35.00381530437663,-117.70367401413392
75189,1,35.79820165654109,-118.21100867337279
90001,1,33.776201229653566,-117.5289377637485
96782,1,33.909640652476355,-115.85875373781391
91911,1,37.30892810506759,-118.32395976314564
92123,1,37.73057731066817,-119.13119203432129
95926,1,34.866546581398765,-116.4399298983461
92676,1,34.35372336571777,-115.87010893645959
92251,1,36.21999771619508,-119.49681260738234
85381,1,35.04367085549048,-118.80062943622028
80205,1,33.126931778301724,-119.29014005119502
80021,1,33.78076298683095,-118.26029294208917
93705,1,36.579861144236986,-117.74824510547293
95834,1,36.29461970955076,-116.25586831518346
91040,1,33.135479962517415,-116.74426207559164
87120,1,34.109860809664745,-116.89535716260784
92531,1,34.155373982940354,-118.23812526695173
99709,1,36.35946371799364,-115.7927622345762
30277,1,33.09855268877182,-117.64356416300917
61571,1,33.52054290992287,-115.10447530992423
60193,1,36.99958042686595,-116.82928930852131
12569,1,33.89272331027167,-119.36867629217748
95045,1,36.26373053925937,-116.61911218962283
29492,1,34.190913905233636,-118.3744799228415
85739,1,33.49720696379673,-116.56836401656952
76001,1,34.21586095499727,-119.65179425918797
80023,1,36.6113346592783,-119.1255928141202
98362,1,37.278482340531426,-115.72131370547106
74137,1,37.15109932283496,-118.86410221488242
34741,1,34.985917648092276,-115.8147943737853
88001,1,36.34042568285323,-118.60361955772795
72015,1,34.024921477079104,-116.78559044970646
80033,1,34.46573865130507,-116.52924713245085
27587,1,37.481679092605596,-117.43672623427473
85901,1,33.06500961755368,-118.47344661651634
96749,1,33.427542654272344,-118.93677811814452
80922,1,34.03943127573014,-119.83405322718787
55372,1,33.132661019369095,-118.48026799379637
98685,1,33.907177175448986,-116.73418604734358
6473,1,35.915207804848464,-115.30847590775758
93908,1,35.10712275296249,-115.64397758868473
80435,1,37.46335855538487,-116.16967611732349
93263,1,37.0872178086922,-116.05776328373351
98146,1,34.70908675848938,-116.67507548262003
77316,1,34.297117167156465,-118.69856571216998
90716,1,34.898462040836336,-115.46402484647085
91201,1,35.95147471257404,-116.64633844047083
89102,1,34.34031820411438,-117.1977968450978
97124,1,36.12074453924567,-119.44505265393259
85044,1,35.047058260956206,-117.76472228096787
97230,1,35.7602359042599,-117.69820864399037
95135,1,35.18063264567658,-115.67718195238665
51503,1,34.47232879770959,-117.26675889906106
93609,1,37.74226653481078,-118.09799725514794
49506,1,36.81802897079881,-115.1159983574467
90032,1,33.700565878832265,-119.44639703336843
95130,1,37.342339879489565,-117.88725785844028
92003,1,35.437155991247565,-119.78987662414298
90039,1,37.47276113447046,-116.30047939616534
75167,1,36.99927627973658,-115.40961723900425
17011,1,35.12606752234617,-118.59981335224755
91915,1,33.11234654160059,-115.7082916160044
49024,1,34.34338679692473,-118.53890884769051
89521,1,35.708171073304335,-115.44614919178042
21042,1,36.16739109913074,-116.23019048201608
20165,1,34.28943842716601,-115.97546611579281
30213,1,33.696780370364124,-119.90996722199773
93203,1,37.174651183996495,-115.18594821462987
96825,1,37.92201090351776,-116.36664503964839
85048,1,35.628450911513426,-118.47624452306934
53916,1,33.858396429241516,-115.85302667570576
55126,1,34.361536632596845,-118.59239400792535
93063,1,33.09195338273734,-115.63623080216937
11432,1,37.5714940328025,-119.43709804794031
71901,1,33.5887554144507,-116.48157011269602
86326,1,35.88258237757127,-117.29650761677544
95457,1,34.37027610343603,-119.51732764902279
92823,1,35.77089001257897,-118.79053085870581
90305,1,36.25710194175932,-119.93797981861343
85719,1,37.14870901853601,-117.65616017267747
91331,1,34.03210635880301,-118.49367369619999
95326,1,33.0549791432924,-117.0082125785112
87109,1,33.68442815034403,-118.51381096145691
91205,1,37.500093209240525,-118.50040444246508
14481,1,37.36945038781258,-116.28403400634198
93458,1,35.987065510851544,-119.75928582010823
90501,1,36.002584302168266,-115.48552502404006
43614,1,36.325183372731274,-115.7386806280441
86315,1,33.87685639311725,-116.66097658386796
90813,1,37.5720597296248,-117.03389214946309
12083,1,35.09385262446037,-115.53848750930175
75703,1,34.91569264124749,-119.07334910235643
98003,1,35.594588526414185,-119.60515418904586
96816,1,33.234829833875274,-118.8024491504523
51041,1,33.831416843780396,-116.02710860649904
93906,1,36.690168082131855,-119.82664866636759
93539,1,33.413993339625634,-117.08596582458256
93292,1,36.01576054733194,-115.02281241904345
15235,1,34.226745548406605,-115.7215195308123
91775,1,34.946478070209885,-117.39277155478206
91754,1,34.443468683853496,-119.68179545356679
92397,1,34.778363582324744,-115.84313242807146
83501,1,36.595229525921226,-117.00510745911394
969,1,34.48560857811587,-119.42533501470217
64139,1,35.83202320148449,-119.53071357588323
70301,1,35.3802520109955,-115.45186590281703
92114,1,36.31835582681324,-116.6539986853096
14580,1,37.684148696623794,-115.85356600341622
87105,1,36.66286048605125,-115.60510549858867
80907,1,34.07470189295378,-117.14113823975839
19508,1,33.155915675306424,-117.4127682412248
53719,1,34.31132022149912,-117.84786294839505
95650,1,35.975389653501274,-118.4152670610444
99352,1,33.25712906742125,-117.82702019570644
55125,1,35.48183123600618,-116.13060172134922
95070,1,35.98421424458444,-116.99038284492434
92249,1,34.671219454084806,-115.53738355022577
98662,1,36.85456101872911,-117.78309992810406
92075,1,33.53299126566886,-116.96455210640623
30268,1,33.375688908679045,-116.84346223454006
30625,1,36.64094378101802,-117.04151418846837
51238,1,35.47745658103099,-116.48683113457241
85255,1,36.44201198213868,-118.81283265812597
85024,1,35.17413669301873,-117.43818111227105
84065,1,34.232010166195536,-119.47887598595827
21219,1,37.095511588371,-118.07744336177593
74006,1,36.997079394844896,-117.56166465689368
38053,1,36.473482354272136,-116.73887870227264
93308,1,34.36072568614981,-115.24734473706899
38017,1,35.951153334345435,-116.99674466725823
38654,1,34.804869484700134,-116.2820304191172
40245,1,33.45791036663317,-117.46866970252398
85340,1,37.58656787731121,-116.82947984311835
36351,1,33.684093154594805,-119.64533891933114
24503,1,37.75118676910401,-118.72804209579077
98665,1,35.23002886478978,-118.19073453397431
30722,1,33.9256646441931,-117.63753322496743
96768,1,35.70950473689179,-119.77175627248808
15139,1,37.36472917938204,-119.29987951223342
93222,1,36.66112443204781,-118.61592846104347
98520,1,37.03280573930725,-115.14233654549474
94580,1,36.29391683355359,-118.34326496448475
55129,1,36.461382822589265,-117.58979470943959
98272,1,37.24597825782659,-119.01951143630804
91304,1,34.24834004429593,-116.94609964462116
30040,1,35.447124818215705,-118.59658392242012
40216,1,34.10604720909801,-118.96503710780786
85053,1,37.93834003998323,-117.4171368577701
85209,1,37.72029669843307,-119.9724710041979
97008,1,33.19713405684253,-119.96167983675387
95012,1,36.52787586257844,-118.9046559544907
94566,1,37.626241587078326,-119.81639318749589
46373,1,33.902876725636666,-119.45987122934655
30276,1,35.83972615276315,-118.30569675330624
44313,1,37.577441487940206,-115.98707160210094
94928,1,33.16972989292899,-117.1397567831535
98155,1,36.4871013362342,-117.43666137021792
86301,1,34.48674503686276,-118.53255588395939
94014,1,37.621980976882654,-115.34123140283592
44601,1,37.85529122582684,-118.01492479381405
1056,1,37.72133244556717,-119.56453616602114
85308,1,35.37107108328732,-116.91466741941099
43050,1,37.31021325494657,-119.430808032617
99567,1,37.222746992675354,-118.27388428599154
13078,1,34.59550236621628,-117.46294030641096
85260,1,37.14457737075339,-115.62888737657413
21122,1,33.18503817357746,-117.5322670982994
17555,1,35.981349392410266,-116.48870616984168
81230,1,34.150044186438514,-115.03591580500465
76248,1,33.602834428886396,-119.3425544005101
33803,1,33.384766008146045,-118.6263423724024
33909,1,36.481443879390696,-118.02711962201177
93651,1,34.69937481884033,-117.89085910730584
99669,1,36.62383385764381,-117.94489462367227
48141,1,33.32678170399471,-115.46194498721722
64118,1,34.57645168915305,-116.42983677766571
93601,1,35.69745646187668,-116.96047392954648
92809,1,36.95361582419482,-118.45313641068608
6013,1,34.59376251466035,-115.88104807889353
80106,1,36.129456882185046,-115.22469744257505
27591,1,37.42988874118093,-115.89400858724886
20132,1,36.07931594091152,-119.99217447404264
91801,1,34.16479737376817,-116.81799314908297
94551,1,33.12200390778269,-119.7443230927895
46142,1,37.35049436950465,-118.71196389833139
90061,1,33.106347054251934,-119.70237649826115
20148,1,37.373508363420996,-116.98102273525306
85050,1,35.64468567013606,-116.56705043253697
23233,1,37.69533849256448,-119.42756180967048
93654,1,36.993916178868325,-118.0808055847751
75078,1,37.98967055266669,-117.7188174552223
96754,1,34.75355907725855,-118.15473489119542
28097,1,36.83594144465563,-119.39487499757404
80120,1,35.00965456804621,-117.90526104906262
96136,1,35.399378101519545,-116.24410976095791
97703,1,36.13752731609185,-119.64496167733373
96707,1,37.36838557093169,-119.59909992959048
93390,1,37.920417345996476,-118.22614354082008
85331,1,36.841367069322594,-115.29137144190537
98026,1,35.08883391083667,-116.65713676638543
60542,1,35.10678501138535,-116.60665021663718
85207,1,36.687911507944456,-118.19040004581068
95831,1,34.193885728841515,-117.03169604395731
90025,1,33.55237056565697,-119.94934407986128
89123,1,34.77311078820388,-116.81951976795229
93657,1,34.436194958270406,-115.43356526211882
95663,1,34.48154060227995,-116.9371326582759
94062,1,34.16803875524955,-115.63150703266828
28056,1,33.210465948181806,-116.38013472266952
63116,1,33.08936967366707,-119.39720791798155
22152,1,37.938611948680155,-115.48773346357079
93726,1,35.138865668679315,-119.66778077822113
48187,1,34.92163323579841,-117.33016263726118
83835,1,36.39823641346535,-119.28931438103271
97524,1,34.09126943932532,-119.94146694634549
91311,1,37.749805919751125,-117.8898286993618
89139,1,36.93172507207776,-118.52479646172922
96349,1,33.4470550115613,-117.56999753101198
98273,1,35.08790387892464,-117.11400056632725
95833,1,37.39559153781082,-119.78130463845527
77479,1,37.72366011145705,-119.38498352438127
94533,1,35.33700755624935,-117.20678801774787
80132,1,36.06705694605354,-118.28416323413671
39532,1,33.83516973046038,-116.35413256225276
53036,1,37.95584313068488,-116.7385417570403
925,1,34.15835850691722,-115.77197818505047
92310,1,37.71365887067563,-116.53753586665387
49002,1,36.248233244961845,-117.85034461304926
87124,1,36.038683974394296,-116.63516688802784
98382,1,35.563442555082545,-118.62309412872291
37027,1,34.153349058588795,-118.46843250610894
32506,1,33.88264016002754,-116.05507420039604
80007,1,34.102431045350876,-117.76790241799209
80234,1,33.93219131072127,-116.00809829740824
80126,1,36.897922367833765,-115.88788813165861
90220,1,34.75062629583365,-115.71218831169358
75043,1,33.28921338281698,-115.41682382079397
95628,1,37.84551315070406,-117.84507389743352
17325,1,37.41892942481713,-118.40566590839431
92401,1,37.63876141597606,-117.08900626702943
94404,1,37.974539113232176,-118.14413788281186
98020,1,33.869476246097435,-116.99462916599883
1523,1,34.981210094513294,-116.47207068678088
50325,1,36.791192378520456,-116.55797490753932
80550,1,36.48010309026896,-118.1272355648994
99362,1,33.769479531699275,-119.16569899150623
55407,1,37.07916562495309,-117.84735330768896
98407,1,34.122202859183304,-119.28702927959046
93737,1,34.119088074113115,-115.54951482408096
92126,1,35.68487211446707,-118.2706126963107
90403,1,35.96469967420852,-119.22770126388338
15601,1,35.90043103918906,-119.87276120047125
73159,1,33.45743418698878,-116.77088806856757
95136,1,37.3873043131519,-116.81548841272628
55112,1,34.32800021294353,-118.29697916709354
91302,1,33.64757460641402,-119.64144055576175
93105,1,37.44374039934489,-117.95185552552384
98512,1,37.778257491148764,-118.44391252468303
97501,1,37.31063808632725,-116.61439680132496
95110,1,37.04758037362439,-116.97110375273655
77035,1,36.27620990319511,-118.1770313590123
98290,1,35.7542868530457,-118.91053722872505
98683,1,33.43493379955705,-115.05982016922204
90045,1,35.042266065353495,-117.72999189401942
95655,1,34.86344258506157,-116.55862882109882
89104,1,34.29876891880163,-119.2972351621082
92657,1,36.61710056844292,-117.57205150170302
98058,1,35.47937867539385,-119.86231640065267
72903,1,33.40523107953824,-117.47272441044775
95247,1,34.10091600974906,-115.17991296441149
67951,1,36.41629381829798,-118.078966435071
95139,1,33.3806542974515,-119.80501993712544
95401,1,37.25603457024384,-119.84522104540328
95023,1,35.475732635069875,-118.06006620026565
18104,1,35.40293288663324,-119.19987531768403
77584,1,35.96203892329759,-119.88323951835908
84070,1,37.12340482962575,-116.21893193024911
91602,1,34.73904603951097,-117.70738495559054
93643,1,36.39008076279532,-118.55377614013673
67063,1,35.82865981997895,-115.4995840849176
95062,1,34.33514135084711,-119.41930519899738
85741,1,37.39314993177579,-115.2204058552234
96001,1,36.98713010803464,-118.43016641311324
76687,1,36.29225917329213,-115.5579816384566
90230,1,37.25290864547121,-116.9852856176027
80305,1,37.33647100479901,-115.86646320129256
93527,1,36.54181488357517,-115.07993418394767
19543,1,37.18506664181836,-118.55797281090628
91941,1,36.48735730834642,-115.19432257296204
92802,1,36.4007038588015,-118.0525905254879
97128,1,36.09305689107592,-118.07244047631539
90804,1,36.76358319778821,-118.29806447872747
91601,1,33.79302552646537,-117.29296196326207
94619,1,37.404353795994645,-119.22927478410756
99205,1,37.35921763872616,-117.23144257320995
83877,1,33.146236415172794,-117.29147593794998
35242,1,37.12908375282382,-116.19049093697565
93442,1,33.644349337367224,-115.83175019031208
93060,1,34.67559427129571,-117.79779324843788
89011,1,36.71754128145804,-118.48833375324253
92284,1,33.803799480241544,-118.70332551341453
90040,1,37.08983512059531,-119.02688081647564
77581,1,37.16067088978871,-119.71176208900488
85296,1,35.53733866880418,-118.28776010582644
94555,1,33.031929358584165,-118.64876153934608
93940,1,34.435190665874565,-115.16791307066796
98235,1,36.08463459187871,-117.21145586874978
95075,1,37.905930890137114,-118.26361480484746
97362,1,36.15906763508334,-117.09766199503152
92055,1,34.299017905320795,-119.30401649327152
94710,1,36.17002851549806,-117.77978125398899
94087,1,35.69992689857928,-116.86882839289468
95386,1,36.89922697575572,-117.55551084103774
95620,1,33.53490319413479,-117.99110599672838
94577,1,36.80513951251014,-115.03075805550151
76137,1,35.70633289338055,-115.59842618925536
98208,1,37.81496001929497,-116.8829702092028
27539,1,34.70936083019343,-117.15311319408859
89410,1,36.16310946566974,-116.89669760087708
38913,1,37.660140527550084,-118.99343946088783
96007,1,33.512548639953394,-118.0243112836784
90290,1,37.68614243618226,-119.8027023355455
94552,1,36.43942861150407,-117.62226981256586
80634,1,33.33918529552586,-117.28487708021169
89145,1,34.504817834734084,-118.86125131948396
57702,1,36.54086044322641,-115.17985576417243
91962,1,33.33675300734386,-115.45272694531378
76013,1,35.910852300881366,-116.38928382272047
99577,1,34.729415284764784,-117.33306685617319
95973,1,36.10457758883739,-115.65015420176158
27006,1,33.228710169062566,-119.34673828088269
77005,1,37.35768403076188,-116.04745102862557
94015,1,37.867444845886986,-119.37589593016575
90266,1,37.84438927642846,-116.02894668725297
98042,1,36.748259158714625,-118.62116215874322
95320,1,33.65043120065316,-115.61454709490906
43950,1,36.79131597964511,-115.27978953087302
98006,1,33.12293458229401,-119.25602015297441
94041,1,33.11061775764499,-117.68662197467303
98022,1,34.6180510957477,-115.09506310918657
74033,1,35.44321595202333,-117.58296282013427
6830,1,36.852037089038966,-115.68226238742727
72401,1,36.41647688303252,-117.0563423893434
30188,1,35.22951353188374,-118.123350460402
92539,1,34.36813333140833,-118.57108222237065
70094,1,37.98562250078856,-118.98388454456956
92502,1,35.130906511179866,-116.1910090431115
77345,1,35.256935121648375,-118.06729746588486
99203,1,33.818119105958345,-117.44362268899624
93422,1,36.974047743749644,-117.53837259999409
75070,1,36.46841112890744,-117.11360485383435
98264,1,34.1038480639438,-115.67211427187723
98274,1,33.41190522807921,-115.09630328208286
94539,1,36.40249651037357,-117.96207895713091
91361,1,36.272556071405674,-115.86240538946848
91381,1,34.36629763499105,-116.17736102672642
95006,1,37.75431781125205,-117.13235524272213
92241,1,33.7552894589045,-115.21976428194033
68137,1,35.16167400521301,-118.99762742235798
14505,1,37.718079600837996,-119.4536789484519
95531,1,35.09863658463061,-115.7301901652229
95324,1,36.19262973832043,-117.80425091683126
95215,1,34.98797198981397,-115.7651557289647
98075,1,34.37107601174335,-115.53454897402293
98444,1,37.91988823979914,-119.68771203190464
95987,1,35.04667003157522,-115.5826761850697
93927,1,37.47049601839567,-117.75840472315289
98366,1,34.14977302945543,-117.44783755497883
83002,1,34.06552352012542,-116.86703744453395
89107,1,33.15567041442256,-115.36808696634957
7677,1,36.258334126879426,-119.90441952785118
93560,1,34.842631718618804,-117.61578265841092
30114,1,37.321791249198185,-116.56138978784719
90013,1,35.36604953345778,-116.38646521150886
93618,1,37.84096713957361,-116.53733784231446
95838,1,33.927627578515605,-119.3278243529594
85258,1,37.34311583977805,-118.5030220581416
97303,1,36.88298426395871,-118.20642237291493
49546,1,36.85460922322026,-115.97781396160248
95204,1,37.223916140584436,-118.60620063792723
78730,1,36.805119954714996,-118.94647518066398
86406,1,36.131101608157074,-115.21275990480952
94101,1,33.656224388411935,-119.95568357443265
34205,1,33.16263089745626,-115.0108957215901
37174,1,37.60423923907843,-116.61589350571302
97035,1,36.08325157260369,-115.85765350275442
85743,1,36.982686454880884,-118.52690301826904
55330,1,35.40761175756275,-119.9284236116647
39232,1,33.58654094481197,-116.31065240719235
89441,1,33.625928961012754,-115.82927701499662
16066,1,36.427826436144855,-116.2976193402324
6067,1,35.151529474497316,-119.2857485634958
61525,1,34.002623633501685,-116.23286038871515
95368,1,35.45797273370719,-116.1553860894618
95348,1,33.32104468537567,-116.70729742164973
78132,1,35.909857009571994,-116.16942033602207
92109,1,34.34496702217549,-115.77039280161134
94558,1,36.98779550318594,-116.93197942881271
77339,1,34.55180979461787,-119.55697643015161
81623,1,35.276100745409,-117.56186095166395
95125,1,33.058102699540505,-119.61175332664197
97013,1,33.36223443897279,-117.96228484483784
75056,1,34.96246778203342,-117.96446755437186
93646,1,35.399694173585615,-119.66995077929879
97401,1,36.00010274059652,-118.2558973301526
43023,1,34.45831289354652,-119.44500950604342
72032,1,36.474909430632714,-115.9588239499539
